ip,classification,risk_recommended_pulsedive,abuseipdb_confidence_score,abuseipdb_total_reports,abuseipdb_num_distinct_users,abuseipdb_recent_reports_count,apivoid_risk_score,apivoid_blacklists_engines_count,apivoid_blacklists_detections,apivoid_blacklists_detection_rate,virustotal_reputation,virustotal_harmless,virustotal_malicious,virustotal_suspicious,virustotal_undetected
172174183138,suspicious,0.4000000000000001,0.0,4.705882352941177e-05,0.0005,3.0,1.0,82.0,5.0,0.06,0.17919075144508667,0.6631578947368421,0.0,0.0,0.3368421052631579
172.174.5.146,denylist,0.4000000000000001,1.0,0.09178823529411766,0.524,3.0,1.0,82.0,18.0,0.22,0.17196531791907513,0.6,0.07368421052631578,0.010526315789473684,0.3157894736842105
172.174.72.225,denylist,0.4000000000000001,1.0,0.049882352941176475,0.3855,3.0,1.0,82.0,12.0,0.15,0.17485549132947975,0.5894736842105263,0.06315789473684211,0.021052631578947368,0.3263157894736842
172.179.1.127,suspicious,0.4000000000000001,0.0,3.529411764705883e-05,0.001,3.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.188.18.87,allowlist,0.4000000000000001,0.0,2.3529411764705884e-05,0.0005,2.0,0.0,82.0,0.0,0.0,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172.190.89.127,denylist,0.4000000000000001,1.0,0.09445882352941178,0.524,3.0,1.0,82.0,15.0,0.18,0.17485549132947975,0.631578947368421,0.021052631578947368,0.010526315789473684,0.3368421052631579
172191239155,suspicious,0.4000000000000001,0.0,4.705882352941177e-05,0.0005,3.0,0.9,82.0,4.0,0.05,0.17919075144508667,0.6631578947368421,0.0,0.0,0.3368421052631579
172202155121,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.202.158.63,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.180635838150289,0.6526315789473685,0.0,0.0,0.34736842105263155
172.202.158.72,suspicious,0.0,0.0,1.1764705882352942e-05,0.0005,1.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172202176134,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172202177130,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6526315789473685,0.0,0.0,0.34736842105263155
172202177160,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172202177191,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172202177248,allowlist,0.0,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172.202.177.49,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.202.177.59,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.180635838150289,0.6526315789473685,0.0,0.0,0.34736842105263155
172.202.177.71,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172.202.177.79,denylist,0.0,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.10693641618497109,0.6631578947368421,0.0,0.0,0.3368421052631579
172202242209,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172202248234,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172202250232,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172202250237,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172202251108,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172202251123,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6526315789473685,0.0,0.0,0.34736842105263155
172202251209,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.202.251.27,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172202252105,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172202252189,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6526315789473685,0.0,0.0,0.34736842105263155
172.202.252.77,allowlist,0.0,0.0,1.1764705882352942e-05,0.0005,1.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206137173,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206139151,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172206140132,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172206140188,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206140226,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.17919075144508667,0.6631578947368421,0.0,0.0,0.3368421052631579
172206141154,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172206141159,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172206141170,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6526315789473685,0.0,0.0,0.34736842105263155
172206141171,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18497109826589594,0.6631578947368421,0.0,0.0,0.3368421052631579
172206141247,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172.206.141.32,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6526315789473685,0.0,0.0,0.34736842105263155
172206142100,allowlist,0.0,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17919075144508667,0.6631578947368421,0.0,0.0,0.3368421052631579
172206142148,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172206142149,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6526315789473685,0.0,0.0,0.34736842105263155
172206142216,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.17919075144508667,0.6631578947368421,0.0,0.0,0.3368421052631579
172.206.142.54,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.206.142.75,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172.206.142.80,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172206143112,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206143168,denylist,0.0,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.10693641618497109,0.6631578947368421,0.0,0.0,0.3368421052631579
172.206.143.17,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206143187,denylist,0.0,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.10693641618497109,0.6526315789473685,0.0,0.0,0.34736842105263155
172.206.143.36,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206145155,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6421052631578947,0.0,0.0,0.35789473684210527
172206146193,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172206147148,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172206147153,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206147162,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172206147171,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6421052631578947,0.0,0.0,0.35789473684210527
172206147183,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
172.206.147.19,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206147207,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.206.147.23,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172206147234,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172206148116,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172206148147,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
172206148202,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172206232153,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.17919075144508667,0.6631578947368421,0.0,0.0,0.3368421052631579
172212101252,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,7.0,0.09,0.17485549132947975,0.6526315789473685,0.010526315789473684,0.0,0.3368421052631579
172.212.59.22,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172.212.59.78,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172.212.60.200,denylist,0.0,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.10404624277456645,0.6736842105263158,0.0,0.0,0.3263157894736842
172.212.60.213,allowlist,0.0,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172.212.60.217,allowlist,0.0,0.0,0.0,0.0,0.0,1.0,82.0,5.0,0.06,0.1820809248554913,0.6631578947368421,0.0,0.0,0.3368421052631579
172214113225,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172214113247,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.214.114.1,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.214.115.32,suspicious,0.0,0.0,1.1764705882352942e-05,0.0005,1.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172214216202,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.180635838150289,0.6631578947368421,0.0,0.0,0.3368421052631579
172.217.29.35,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
172.217.29.42,allowlist,0.0,0.0,2.3529411764705884e-05,0.0005,2.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.5157894736842105,0.0,0.0,0.4842105263157895
172.217.29.46,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172.217.29.78,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
172.217.30.10,allowlist,0.0,0.0,2.3529411764705884e-05,0.0005,2.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
172.217.30.14,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
172.223.231.64,denylist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.17341040462427743,0.6,0.042105263157894736,0.010526315789473684,0.34736842105263155
172232123124,allowlist,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6526315789473685,0.010526315789473684,0.0,0.3368421052631579
172233148223,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.1820809248554913,0.6526315789473685,0.0,0.0,0.34736842105263155
172245106202,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,7.0,0.09,0.17630057803468205,0.6105263157894737,0.05263157894736842,0.010526315789473684,0.3263157894736842
172245159109,allowlist,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6,0.031578947368421054,0.0,0.3684210526315789
172245163134,denylist,0.4000000000000001,1.0,0.0008705882352941177,0.022,3.0,1.0,82.0,6.0,0.07,0.180635838150289,0.5894736842105263,0.05263157894736842,0.031578947368421054,0.3263157894736842
172245168229,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.631578947368421,0.0,0.010526315789473684,0.35789473684210527
172245177158,denylist,0.4000000000000001,0.01,2.3529411764705884e-05,0.001,2.0,1.0,82.0,6.0,0.07,0.17919075144508667,0.6421052631578947,0.021052631578947368,0.0,0.3368421052631579
172245180234,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.180635838150289,0.6,0.07368421052631578,0.0,0.3263157894736842
172.245.42.201,denylist,0.4000000000000001,1.0,0.07849411764705883,0.4925,3.0,1.0,82.0,19.0,0.23,0.17485549132947975,0.6105263157894737,0.042105263157894736,0.021052631578947368,0.3263157894736842
172.245.73.164,suspicious,0.8,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
172.64.146.215,allowlist,0.0,0.0,0.0009882352941176472,0.004,3.0,1.0,82.0,1.0,0.01,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172.64.148.245,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172.64.153.205,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172.64.155.249,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,1.0,0.01,0.18352601156069362,0.6631578947368421,0.0,0.0,0.3368421052631579
172.65.225.25,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.1820809248554913,0.6421052631578947,0.0,0.0,0.35789473684210527
172.65.251.78,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
172.66.0.227,suspicious,0.0,0.0,0.00043529411764705884,0.005,3.0,0.6,82.0,2.0,0.02,0.17919075144508667,0.6631578947368421,0.0,0.0,0.3368421052631579
172.67.201.134,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
172.67.68.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.1820809248554913,0.6421052631578947,0.0,0.0,0.35789473684210527
172.67.72.38,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
172.68.110.140,allowlist,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
172.70.85.104,allowlist,0.4000000000000001,0.0,9.411764705882353e-05,0.001,3.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
172.81.155.27,denylist,0.6000000000000001,0.37,0.005705882352941177,0.0315,3.0,1.0,82.0,6.0,0.07,0.1820809248554913,0.5894736842105263,0.05263157894736842,0.010526315789473684,0.34736842105263155
172.91.97.228,denylist,0.0,0.01,2.3529411764705884e-05,0.001,2.0,1.0,82.0,6.0,0.07,0.17341040462427743,0.5789473684210527,0.05263157894736842,0.010526315789473684,0.35789473684210527
172.95.161.71,denylist,0.4000000000000001,0.0,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,5.0,0.06,0.1329479768786127,0.5473684210526316,0.10526315789473684,0.0,0.34736842105263155
173.16.158.13,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,82.0,3.0,0.04,0.17774566473988437,0.6105263157894737,0.042105263157894736,0.0,0.34736842105263155
173165182203,denylist,1.0000000000000002,1.0,0.007458823529411765,0.092,3.0,1.0,82.0,13.0,0.16,0.17485549132947975,0.5578947368421052,0.09473684210526316,0.031578947368421054,0.3157894736842105
173.199.240.40,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.17485549132947975,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
173.208.0.15,suspicious,0.2,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6105263157894737,0.042105263157894736,0.0,0.34736842105263155
173.212.211.3,suspicious,0.4000000000000001,0.0,2.3529411764705884e-05,0.0005,2.0,0.4,82.0,1.0,0.01,0.1820809248554913,0.631578947368421,0.0,0.021052631578947368,0.34736842105263155
173.218.12.252,suspicious,0.8,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.17774566473988437,0.6421052631578947,0.010526315789473684,0.0,0.34736842105263155
173230133200,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
173.230.137.80,suspicious,0.4000000000000001,0.03,2.3529411764705884e-05,0.0005,2.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.6421052631578947,0.021052631578947368,0.0,0.3368421052631579
173.230.150.73,denylist,0.0,1.0,0.018470588235294117,0.048,3.0,1.0,82.0,7.0,0.09,0.10404624277456645,0.6105263157894737,0.021052631578947368,0.031578947368421054,0.3368421052631579
173236142204,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
173236197230,denylist,0.6000000000000001,0.0,3.529411764705883e-05,0.001,3.0,0.9,82.0,4.0,0.05,0.1820809248554913,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
173236214203,suspicious,0.8,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6526315789473685,0.0,0.0,0.34736842105263155
173236248144,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.18352601156069362,0.631578947368421,0.0,0.010526315789473684,0.35789473684210527
173248237221,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17485549132947975,0.6,0.05263157894736842,0.021052631578947368,0.3263157894736842
173.249.36.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.631578947368421,0.0,0.0,0.3684210526315789
173.249.50.36,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6210526315789473,0.010526315789473684,0.010526315789473684,0.35789473684210527
173.25.186.130,denylist,1.0000000000000002,1.0,0.010988235294117648,0.1045,3.0,1.0,82.0,17.0,0.21,0.16329479768786126,0.5684210526315789,0.08421052631578947,0.021052631578947368,0.3263157894736842
173.255.112.6,allowlist,0.0,0.0,2.3529411764705884e-05,0.001,2.0,1.0,82.0,6.0,0.07,0.17774566473988437,0.631578947368421,0.010526315789473684,0.021052631578947368,0.3368421052631579
173255115255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
173255123255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
173.255.210.89,denylist,0.0,1.0,0.05958823529411765,0.0605,3.0,1.0,82.0,7.0,0.09,0.17919075144508667,0.6421052631578947,0.021052631578947368,0.010526315789473684,0.3263157894736842
173255242196,denylist,0.0,1.0,0.05921176470588236,0.058,3.0,1.0,82.0,7.0,0.09,0.17919075144508667,0.6210526315789473,0.031578947368421054,0.021052631578947368,0.3263157894736842
173.255.243.63,denylist,0.0,1.0,0.05883529411764706,0.0555,3.0,1.0,82.0,7.0,0.09,0.17919075144508667,0.631578947368421,0.021052631578947368,0.010526315789473684,0.3368421052631579
173.70.28.116,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
174.103.69.21,suspicious,0.0,0.0,0.0,0.0,0.0,0.6,82.0,2.0,0.02,0.1820809248554913,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
174129127255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
174.129.128.48,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.1820809248554913,0.6421052631578947,0.0,0.0,0.35789473684210527
174129191254,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
174.129.64.0,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
174.138.22.21,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.631578947368421,0.010526315789473684,0.010526315789473684,0.34736842105263155
174.138.26.166,suspicious,0.4000000000000001,0.21,5.882352941176471e-05,0.002,3.0,0.4,82.0,1.0,0.01,0.17485549132947975,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
174.138.27.5,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.180635838150289,0.5894736842105263,0.05263157894736842,0.010526315789473684,0.34736842105263155
174.138.61.44,denylist,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17919075144508667,0.5894736842105263,0.042105263157894736,0.021052631578947368,0.34736842105263155
174.138.75.18,suspicious,0.4000000000000001,0.0,0.0,0.0,0.0,0.9,82.0,4.0,0.05,0.180635838150289,0.6421052631578947,0.010526315789473684,0.0,0.34736842105263155
174143124181,allowlist,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
174.160.85.233,allowlist,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.17774566473988437,0.6105263157894737,0.042105263157894736,0.010526315789473684,0.3368421052631579
174.174.123.32,denylist,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,82.0,6.0,0.07,0.17630057803468205,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
175100107238,denylist,1.0000000000000002,1.0,0.016070588235294118,0.1115,3.0,1.0,82.0,19.0,0.23,0.1705202312138728,0.5473684210526316,0.11578947368421053,0.021052631578947368,0.3157894736842105
175.100.24.139,denylist,0.6000000000000001,1.0,0.04081176470588235,0.3595,3.0,1.0,82.0,13.0,0.16,0.17485549132947975,0.5263157894736842,0.14736842105263157,0.021052631578947368,0.30526315789473685
175.107.32.186,denylist,0.6000000000000001,1.0,0.008352941176470589,0.1715,3.0,1.0,82.0,15.0,0.18,0.17485549132947975,0.5578947368421052,0.10526315789473684,0.031578947368421054,0.30526315789473685
